id_cliente,produto,data_contratacao,status,canal_contratacao
3290,credito_consignado,2025-04-26,ativo,agencia
3292,investimento_lci_lca,2025-02-10,vencido,app
3292,tesouro_direto,2025-01-31,ativo,telemarketing
3293,cartao_platinum,2025-07-10,ativo,agencia
3294,conta_digital_plus,2025-03-13,ativo,app
3294,previdencia,2025-11-08,ativo,app
3295,consorcio_auto,2024-07-16,ativo,agencia
3295,seguro_vida,2024-06-02,ativo,app
3295,consorcio_imovel,2024-06-24,ativo,agencia
3295,cartao_platinum,2024-09-05,ativo,app
3296,cheque_especial,2025-02-12,ativo,app
3296,conta_digital_plus,2024-09-07,ativo,web
3296,seguro_residencial,2025-09-19,ativo,app
3298,seguro_vida,2025-04-22,ativo,web
3298,tesouro_direto,2024-02-26,ativo,app
3302,investimento_cdb,2024-05-01,ativo,app
3303,credito_consignado,2024-12-21,ativo,app
3304,credito_pessoal,2025-08-12,ativo,app
3305,previdencia,2024-06-24,ativo,web
3306,pix_parcelado,2024-09-11,cancelado,app
3306,cheque_especial,2025-05-12,ativo,agencia
3307,conta_digital_plus,2025-07-02,ativo,app
3307,investimento_cdb,2024-09-19,ativo,web
3307,pix_parcelado,2025-12-11,ativo,app
3308,cheque_especial,2024-06-02,ativo,app
3308,conta_digital_plus,2025-08-27,ativo,app
3309,credito_pessoal,2025-02-20,ativo,agencia
3310,cheque_especial,2024-11-18,ativo,app
3311,seguro_vida,2024-11-12,ativo,app
3311,seguro_auto,2024-06-01,ativo,web
3311,previdencia,2025-03-20,vencido,app
3312,cartao_platinum,2024-11-12,ativo,telemarketing
3313,consorcio_imovel,2025-02-03,ativo,web
3314,credito_pessoal,2025-10-13,ativo,agencia
3316,cartao_platinum,2025-07-24,ativo,agencia
3317,consorcio_auto,2024-08-30,ativo,app
3319,conta_digital_plus,2024-04-11,ativo,app
3319,credito_consignado,2024-06-14,ativo,app
3319,pix_parcelado,2024-06-02,ativo,telemarketing
3323,investimento_cdb,2024-06-23,ativo,telemarketing
3323,credito_pessoal,2025-09-14,ativo,agencia
3323,cartao_platinum,2025-09-26,ativo,web
3324,conta_digital_plus,2024-03-17,ativo,agencia
3325,cheque_especial,2024-07-15,cancelado,web
3325,seguro_auto,2024-12-04,ativo,app
3326,cheque_especial,2024-08-26,ativo,web
3328,previdencia,2025-05-29,ativo,agencia
3328,conta_digital_plus,2025-08-23,ativo,app
3329,credito_consignado,2025-02-24,ativo,app
3330,consorcio_auto,2024-02-22,ativo,app
3331,consorcio_imovel,2024-05-01,ativo,app
3333,credito_pessoal,2024-09-05,ativo,telemarketing
3333,portabilidade_salario,2024-05-06,ativo,app
3333,conta_digital_plus,2025-04-18,ativo,web
3335,previdencia,2024-01-26,ativo,web
3336,credito_pessoal,2024-03-11,ativo,agencia
3336,cartao_platinum,2024-08-26,ativo,app
3336,portabilidade_salario,2025-02-13,ativo,agencia
3336,investimento_lci_lca,2024-10-07,ativo,agencia
3337,seguro_auto,2025-07-27,ativo,app
3337,seguro_residencial,2025-07-18,ativo,app
3337,consorcio_auto,2025-07-20,vencido,app
3338,conta_digital_plus,2025-12-23,ativo,web
3338,cheque_especial,2024-07-07,ativo,web
3339,consorcio_auto,2025-10-07,ativo,agencia
3339,credito_pessoal,2025-06-16,ativo,web
3339,pix_parcelado,2024-08-15,ativo,web
3341,investimento_lci_lca,2024-01-27,ativo,web
3341,seguro_auto,2025-05-27,ativo,app
3343,previdencia,2025-06-18,ativo,app
3343,credito_pessoal,2024-08-26,ativo,app
3344,conta_digital_plus,2025-10-16,ativo,app
3345,pix_parcelado,2024-01-14,ativo,agencia
3346,seguro_auto,2025-09-17,ativo,app
3347,credito_consignado,2025-08-19,ativo,web
3347,conta_digital_plus,2025-11-16,ativo,app
3349,cartao_platinum,2025-04-19,ativo,app
3352,consorcio_auto,2024-03-15,ativo,web
3353,cartao_platinum,2024-09-29,ativo,agencia
3355,consorcio_imovel,2024-08-30,ativo,app
3355,credito_consignado,2024-06-30,ativo,web
3356,conta_digital_plus,2024-03-27,ativo,telemarketing
3356,seguro_auto,2025-07-26,ativo,agencia
3356,cheque_especial,2025-10-17,ativo,app
3356,credito_pessoal,2025-06-03,ativo,app
3357,conta_digital_plus,2024-10-05,ativo,app
3357,consorcio_auto,2025-12-30,ativo,agencia
3357,investimento_cdb,2025-02-03,ativo,web
3358,cheque_especial,2025-11-30,ativo,web
3358,consorcio_auto,2025-11-12,ativo,app
3359,cartao_platinum,2025-01-04,ativo,agencia
3361,seguro_vida,2024-10-15,ativo,app
3362,conta_digital_plus,2024-07-29,ativo,agencia
3363,pix_parcelado,2025-04-15,ativo,app
3363,credito_consignado,2025-09-22,ativo,app
3364,consorcio_auto,2024-08-08,ativo,agencia
3364,credito_pessoal,2024-05-29,ativo,agencia
3365,seguro_auto,2025-01-19,ativo,telemarketing
3365,previdencia,2025-06-26,ativo,telemarketing
3365,investimento_cdb,2025-11-27,cancelado,app
3367,credito_pessoal,2024-08-25,ativo,agencia
3369,cheque_especial,2025-02-04,ativo,app
3369,credito_pessoal,2025-08-17,ativo,web
3371,pix_parcelado,2024-07-21,cancelado,app
3372,credito_pessoal,2024-02-06,ativo,web
3372,seguro_auto,2025-05-08,cancelado,agencia
3374,cheque_especial,2025-06-08,vencido,agencia
3374,seguro_vida,2024-05-04,ativo,agencia
3375,cheque_especial,2025-12-25,ativo,app
3377,cartao_platinum,2024-05-14,ativo,telemarketing
3379,credito_pessoal,2024-06-19,ativo,app
3380,conta_digital_plus,2025-10-02,cancelado,web
3380,cartao_platinum,2024-06-21,ativo,web
3380,seguro_residencial,2024-09-13,ativo,app
3381,seguro_auto,2025-05-18,ativo,app
3382,credito_pessoal,2025-01-02,ativo,agencia
3383,investimento_cdb,2025-01-12,ativo,telemarketing
3383,credito_pessoal,2024-03-02,ativo,web
3384,conta_digital_plus,2025-06-10,cancelado,web
3385,credito_consignado,2025-01-17,cancelado,telemarketing
3386,conta_digital_plus,2025-08-05,vencido,telemarketing
3386,credito_pessoal,2024-06-12,ativo,agencia
3387,credito_pessoal,2025-02-15,ativo,app
3387,pix_parcelado,2024-04-14,ativo,agencia
3388,seguro_vida,2025-08-19,ativo,agencia
3388,consorcio_auto,2025-08-07,ativo,app
3389,investimento_lci_lca,2024-02-28,ativo,agencia
3391,credito_pessoal,2025-09-16,ativo,agencia
3392,investimento_lci_lca,2024-10-24,ativo,app
3392,seguro_vida,2024-06-27,cancelado,web
3393,cartao_platinum,2025-02-18,ativo,app
3393,portabilidade_salario,2024-04-29,ativo,web
3395,previdencia,2025-07-05,cancelado,app
3395,cartao_platinum,2024-11-30,ativo,agencia
3396,investimento_cdb,2025-01-17,ativo,app
3398,investimento_cdb,2024-11-22,ativo,app
3399,conta_digital_plus,2024-07-05,ativo,agencia
3400,seguro_auto,2024-02-07,cancelado,web
3400,credito_pessoal,2024-04-16,ativo,app
3401,previdencia,2024-05-22,ativo,app
3401,investimento_lci_lca,2025-11-24,ativo,app
3402,pix_parcelado,2025-02-21,ativo,agencia
3402,consorcio_auto,2024-07-29,vencido,app
3402,cheque_especial,2025-08-05,ativo,agencia
3403,seguro_auto,2025-07-07,ativo,web
3404,titulo_capitalizacao,2025-01-23,ativo,app
3405,cheque_especial,2025-05-04,ativo,agencia
3405,seguro_residencial,2024-02-08,ativo,telemarketing
3405,credito_pessoal,2024-05-31,ativo,app
3405,previdencia,2025-03-06,ativo,app
3406,investimento_cdb,2025-01-06,cancelado,web
3407,previdencia,2024-07-03,ativo,telemarketing
3407,cartao_platinum,2025-07-20,ativo,web
3408,consorcio_imovel,2024-07-10,ativo,app
3408,titulo_capitalizacao,2025-09-24,ativo,agencia
3409,cheque_especial,2025-10-06,ativo,telemarketing
3409,credito_pessoal,2025-07-22,ativo,web
3409,conta_digital_plus,2025-06-06,ativo,app
3410,conta_digital_plus,2024-11-02,ativo,web
3410,consorcio_imovel,2025-02-28,ativo,app
3411,consorcio_auto,2025-06-15,ativo,agencia
3411,conta_digital_plus,2025-05-10,ativo,web
3413,cartao_platinum,2025-12-19,ativo,web
3414,seguro_vida,2024-08-22,ativo,app
3414,seguro_auto,2025-08-24,ativo,app
3416,conta_digital_plus,2025-09-18,ativo,app
3416,credito_pessoal,2025-12-25,ativo,app
3417,previdencia,2024-10-25,ativo,agencia
3417,credito_pessoal,2025-03-24,ativo,web
3418,investimento_cdb,2025-08-01,ativo,app
3418,conta_digital_plus,2025-07-28,ativo,web
3419,credito_pessoal,2024-01-24,ativo,web
3421,pix_parcelado,2024-03-25,ativo,web
3421,conta_digital_plus,2024-07-30,ativo,app
3421,credito_pessoal,2025-05-04,ativo,web
3423,pix_parcelado,2024-03-05,ativo,agencia
3424,pix_parcelado,2025-09-29,vencido,agencia
3424,credito_pessoal,2024-10-14,ativo,telemarketing
3424,previdencia,2024-03-06,ativo,telemarketing
3425,conta_digital_plus,2024-11-11,ativo,web
3425,investimento_cdb,2024-11-06,ativo,app
3425,credito_pessoal,2024-03-10,ativo,app
3426,credito_pessoal,2024-07-16,ativo,agencia
3428,conta_digital_plus,2025-10-06,ativo,agencia
3429,portabilidade_salario,2024-10-25,ativo,app
3429,conta_digital_plus,2025-01-27,ativo,app
3430,portabilidade_salario,2024-10-28,ativo,app
3431,investimento_cdb,2024-11-18,ativo,agencia
3431,credito_pessoal,2024-06-06,ativo,app
3435,credito_pessoal,2024-02-09,ativo,web
3435,cartao_platinum,2025-02-21,cancelado,agencia
3437,consorcio_auto,2025-12-13,ativo,app
3437,conta_digital_plus,2024-02-18,ativo,telemarketing
3439,seguro_vida,2025-02-01,ativo,web
3439,previdencia,2025-12-28,ativo,web
3439,cartao_platinum,2025-12-05,ativo,web
3440,cartao_platinum,2024-08-29,ativo,app
3440,seguro_vida,2025-05-25,cancelado,app
3442,seguro_vida,2024-06-17,ativo,telemarketing
3444,previdencia,2024-07-30,ativo,web
3444,credito_pessoal,2025-09-27,ativo,app
3444,cartao_platinum,2025-11-21,vencido,app
3445,investimento_lci_lca,2025-02-05,vencido,telemarketing
3445,credito_pessoal,2025-12-17,ativo,app
3445,seguro_residencial,2024-03-25,ativo,app
3447,seguro_vida,2025-09-22,ativo,agencia
3447,conta_digital_plus,2024-07-16,vencido,app
3450,cheque_especial,2025-12-04,ativo,app
3451,cheque_especial,2024-08-01,ativo,app
3451,conta_digital_plus,2024-11-28,ativo,app
3453,credito_pessoal,2024-11-25,ativo,app
3454,previdencia,2025-09-22,ativo,web
3454,credito_pessoal,2024-02-07,ativo,app
3455,investimento_cdb,2024-08-19,ativo,agencia
3455,credito_pessoal,2025-09-17,ativo,app
3455,cartao_platinum,2024-09-18,ativo,app
3456,pix_parcelado,2024-04-20,ativo,app
3456,conta_digital_plus,2024-04-15,ativo,web
3457,investimento_cdb,2024-11-30,cancelado,agencia
3458,cheque_especial,2025-06-24,ativo,web
3458,tesouro_direto,2025-07-28,ativo,web
3458,cartao_platinum,2025-05-13,ativo,agencia
3458,seguro_viagem,2025-09-05,ativo,web
3460,pix_parcelado,2025-01-05,ativo,agencia
3460,conta_digital_plus,2025-02-06,ativo,app
3461,credito_pessoal,2024-06-05,ativo,app
3466,seguro_viagem,2024-01-01,ativo,web
3466,cartao_platinum,2024-12-10,ativo,telemarketing
3467,titulo_capitalizacao,2024-08-12,ativo,app
3468,cartao_platinum,2024-04-01,ativo,web
3468,conta_digital_plus,2024-08-23,ativo,telemarketing
3468,credito_consignado,2024-10-03,vencido,app
3469,investimento_lci_lca,2025-04-17,ativo,web
3470,portabilidade_salario,2024-08-24,ativo,telemarketing
3470,conta_digital_plus,2025-12-13,ativo,web
3470,credito_pessoal,2025-08-03,ativo,web
3470,tesouro_direto,2025-06-14,ativo,agencia
3471,seguro_vida,2025-03-13,ativo,agencia
3472,credito_pessoal,2024-11-27,ativo,app
3472,conta_digital_plus,2025-11-04,ativo,app
3473,investimento_cdb,2025-06-05,ativo,app
3474,credito_pessoal,2024-06-06,ativo,agencia
3475,credito_pessoal,2025-10-22,ativo,app
3476,investimento_cdb,2025-06-20,ativo,agencia
3476,cartao_platinum,2024-11-12,ativo,web
3476,credito_pessoal,2024-01-23,ativo,web
3477,previdencia,2024-07-16,ativo,web
3478,credito_consignado,2025-01-03,ativo,telemarketing
3478,cheque_especial,2024-01-30,ativo,app
3479,credito_pessoal,2025-02-11,ativo,web
3481,seguro_auto,2025-12-01,ativo,web
3482,tesouro_direto,2025-05-21,ativo,app
3483,cheque_especial,2024-07-23,ativo,web
3483,consorcio_auto,2025-03-27,ativo,app
3484,cartao_platinum,2024-09-08,ativo,app
3485,conta_digital_plus,2025-05-13,cancelado,app
3485,previdencia,2024-12-05,ativo,app
3485,seguro_residencial,2024-11-30,ativo,app
3485,credito_pessoal,2024-11-11,ativo,web
3486,seguro_vida,2024-04-17,ativo,web
3486,consorcio_auto,2025-05-22,ativo,agencia
3487,credito_consignado,2025-07-28,vencido,web
3487,investimento_cdb,2025-03-27,ativo,app
3489,pix_parcelado,2024-11-06,ativo,web
3490,previdencia,2025-02-12,ativo,web
3490,credito_consignado,2024-03-18,ativo,web
3492,cartao_platinum,2024-09-28,ativo,web
3492,consorcio_auto,2025-10-27,vencido,app
3493,cartao_platinum,2025-03-30,ativo,app
3493,investimento_lci_lca,2025-02-21,ativo,telemarketing
3494,seguro_residencial,2025-05-04,ativo,telemarketing
3495,conta_digital_plus,2025-10-13,ativo,app
3496,credito_pessoal,2025-10-25,ativo,agencia
3496,investimento_cdb,2025-03-18,ativo,app
3497,seguro_auto,2025-06-16,ativo,web
3497,investimento_cdb,2025-08-08,ativo,agencia
3497,cartao_black,2024-05-29,ativo,web
3497,credito_pessoal,2025-12-05,ativo,app
3498,cartao_platinum,2024-07-13,ativo,agencia
3498,seguro_residencial,2024-05-23,ativo,web
3498,conta_digital_plus,2024-07-28,vencido,web
3499,pix_parcelado,2025-11-04,ativo,app
3499,credito_pessoal,2025-11-07,ativo,app
3499,investimento_cdb,2025-02-03,ativo,web
3500,investimento_cdb,2024-08-17,vencido,agencia
3502,credito_consignado,2024-12-29,ativo,web
3502,cheque_especial,2025-08-11,ativo,app
3503,investimento_lci_lca,2024-10-03,ativo,agencia
3505,investimento_cdb,2025-04-13,cancelado,app
3505,previdencia,2024-01-26,ativo,agencia
3506,consorcio_auto,2025-06-21,ativo,telemarketing
3507,investimento_cdb,2024-06-17,ativo,telemarketing
3507,previdencia,2024-11-27,ativo,agencia
3507,cartao_platinum,2024-11-21,ativo,app
3509,conta_digital_plus,2024-03-18,ativo,web
3509,portabilidade_salario,2024-09-12,ativo,web
3509,investimento_lci_lca,2024-08-06,ativo,app
3509,previdencia,2024-02-19,ativo,web
3509,consorcio_auto,2025-01-28,ativo,web
3509,credito_pessoal,2025-02-28,ativo,web
3511,conta_digital_plus,2025-11-06,ativo,app
3511,credito_pessoal,2024-07-09,ativo,agencia
3514,seguro_vida,2024-08-03,ativo,app
3514,conta_digital_plus,2025-03-16,cancelado,app
3515,investimento_lci_lca,2025-07-19,ativo,telemarketing
3515,cartao_platinum,2025-11-13,ativo,web
3516,cartao_platinum,2025-08-04,ativo,app
3516,seguro_residencial,2024-03-31,ativo,web
3517,consorcio_auto,2025-05-02,ativo,web
3518,pix_parcelado,2025-02-03,ativo,app
3520,investimento_cdb,2024-07-10,vencido,app
3520,credito_pessoal,2025-08-13,ativo,telemarketing
3520,conta_digital_plus,2025-06-11,ativo,agencia
3522,seguro_vida,2024-11-18,ativo,agencia
3523,cheque_especial,2024-02-06,ativo,app
3524,cheque_especial,2024-07-13,vencido,agencia
3527,seguro_residencial,2025-07-13,ativo,app
3528,cartao_platinum,2024-09-04,ativo,app
3528,seguro_residencial,2024-10-05,ativo,app
3528,seguro_viagem,2024-03-13,ativo,telemarketing
3529,cartao_platinum,2025-06-06,cancelado,agencia
3529,seguro_auto,2024-03-08,ativo,app
3529,credito_pessoal,2024-08-22,ativo,web
3532,consorcio_auto,2025-01-30,ativo,web
3532,tesouro_direto,2025-07-30,ativo,app
3533,pix_parcelado,2024-01-11,ativo,agencia
3533,conta_digital_plus,2025-02-23,ativo,agencia
3533,cheque_especial,2024-01-09,ativo,agencia
3534,credito_pessoal,2025-08-12,ativo,web
3535,pix_parcelado,2025-06-13,ativo,app
3536,conta_digital_plus,2025-10-24,ativo,web
3537,pix_parcelado,2024-05-26,ativo,web
3539,consorcio_auto,2024-10-17,ativo,telemarketing
3540,conta_digital_plus,2024-08-29,ativo,telemarketing
3540,cheque_especial,2025-11-08,ativo,app
3540,cartao_platinum,2025-08-22,ativo,agencia
3542,investimento_lci_lca,2024-01-14,ativo,app
3542,conta_digital_plus,2024-08-16,cancelado,agencia
3543,previdencia,2025-11-28,ativo,app
3545,cartao_platinum,2025-10-16,cancelado,agencia
3545,portabilidade_salario,2025-01-22,ativo,app
3545,seguro_residencial,2024-05-10,ativo,web
3547,consorcio_auto,2024-12-18,ativo,web
3547,investimento_cdb,2025-02-11,ativo,agencia
3548,tesouro_direto,2025-04-21,ativo,telemarketing
3548,cheque_especial,2025-07-19,ativo,app
3548,credito_pessoal,2025-12-25,ativo,telemarketing
3549,cheque_especial,2024-02-27,ativo,app
3549,credito_pessoal,2024-05-22,ativo,app
3550,cartao_platinum,2024-10-05,ativo,app
3553,cheque_especial,2025-05-29,vencido,web
3555,conta_digital_plus,2025-01-14,ativo,app
3556,credito_pessoal,2025-07-30,ativo,agencia
3557,credito_pessoal,2024-06-10,vencido,agencia
3558,conta_digital_plus,2024-11-14,ativo,agencia
3560,cartao_platinum,2025-12-06,ativo,app
3561,seguro_vida,2024-10-03,vencido,web
3562,cheque_especial,2025-06-15,vencido,agencia
3563,credito_consignado,2025-06-15,ativo,app
3564,credito_pessoal,2024-09-06,ativo,agencia
3564,pix_parcelado,2024-09-04,ativo,app
3567,conta_digital_plus,2025-01-30,ativo,app
3567,cartao_platinum,2025-05-05,ativo,agencia
3568,seguro_vida,2025-03-17,ativo,web
3569,cheque_especial,2025-01-09,ativo,telemarketing
3569,credito_pessoal,2025-10-07,ativo,app
3570,seguro_auto,2025-10-31,ativo,web
3571,credito_pessoal,2024-11-28,ativo,agencia
3571,pix_parcelado,2024-09-03,ativo,app
3572,conta_digital_plus,2024-12-16,cancelado,web
3573,seguro_vida,2024-04-17,vencido,app
3575,seguro_auto,2025-08-03,ativo,web
3575,cartao_platinum,2025-07-22,ativo,web
3575,investimento_cdb,2024-05-31,cancelado,web
3575,seguro_vida,2025-05-31,ativo,web
3576,conta_digital_plus,2024-11-10,ativo,app
3576,pix_parcelado,2025-09-10,ativo,web
3576,credito_pessoal,2024-09-24,ativo,app
3577,credito_pessoal,2024-04-06,ativo,web
3578,conta_digital_plus,2024-08-28,ativo,agencia
3579,pix_parcelado,2024-08-23,ativo,app
3580,credito_pessoal,2024-06-05,ativo,agencia
3580,conta_digital_plus,2024-05-14,ativo,app
3580,cheque_especial,2024-03-25,ativo,web
3584,cartao_black,2024-09-27,ativo,telemarketing
3584,seguro_residencial,2024-02-11,ativo,agencia
3584,seguro_auto,2025-10-26,ativo,app
3585,conta_digital_plus,2024-04-17,ativo,agencia
3585,cartao_platinum,2025-08-24,ativo,agencia
3586,conta_digital_plus,2024-11-30,ativo,web
3586,pix_parcelado,2025-03-17,ativo,web
3588,cartao_platinum,2024-03-15,ativo,app
3588,previdencia,2024-01-18,ativo,agencia
3591,seguro_residencial,2025-08-27,ativo,telemarketing
3592,credito_pessoal,2025-11-23,ativo,app
3593,credito_pessoal,2025-05-02,ativo,agencia
3593,investimento_cdb,2024-09-10,ativo,app
3593,seguro_auto,2024-05-30,ativo,app
3594,consorcio_imovel,2024-10-01,ativo,web
3594,previdencia,2024-05-08,ativo,web
3594,cartao_black,2024-04-29,ativo,web
3594,conta_digital_plus,2025-11-05,ativo,app
3595,consorcio_auto,2025-10-13,ativo,app
3596,cheque_especial,2024-07-28,ativo,app
3598,consorcio_auto,2025-07-31,ativo,web
3598,cheque_especial,2024-03-02,ativo,agencia
3599,investimento_cdb,2024-08-12,ativo,app
3599,titulo_capitalizacao,2025-05-03,ativo,app
3599,seguro_vida,2025-09-05,ativo,web
3599,credito_consignado,2025-10-05,ativo,app
3599,consorcio_auto,2024-12-27,ativo,app
3601,cheque_especial,2025-03-08,ativo,web
3605,consorcio_auto,2025-08-13,cancelado,app
3606,conta_digital_plus,2024-06-25,ativo,agencia
3608,investimento_cdb,2024-07-30,ativo,app
3609,seguro_auto,2024-05-18,ativo,telemarketing
3609,cartao_platinum,2024-03-23,ativo,app
3609,previdencia,2024-01-29,ativo,app
3610,seguro_viagem,2025-10-10,ativo,app
3610,seguro_residencial,2024-01-10,ativo,telemarketing
3610,seguro_vida,2024-03-25,ativo,agencia
3610,investimento_cdb,2024-04-21,ativo,web
3611,seguro_vida,2024-03-04,ativo,web
3612,consorcio_auto,2025-09-08,ativo,agencia
3612,cheque_especial,2025-05-04,ativo,agencia
3613,seguro_vida,2025-07-07,ativo,app
3614,credito_pessoal,2024-03-17,ativo,web
3615,credito_pessoal,2024-03-03,ativo,app
3615,pix_parcelado,2024-06-06,ativo,app
3616,seguro_auto,2025-10-26,ativo,app
3616,cheque_especial,2025-03-08,ativo,web
3617,credito_pessoal,2024-12-27,cancelado,app
3617,investimento_lci_lca,2024-08-06,ativo,app
3619,credito_pessoal,2024-05-16,ativo,app
3620,seguro_vida,2025-05-15,ativo,app
3622,conta_digital_plus,2025-09-01,ativo,web
3622,credito_pessoal,2024-04-23,ativo,app
3622,pix_parcelado,2025-12-24,vencido,app
3622,tesouro_direto,2025-04-19,ativo,web
3623,pix_parcelado,2025-07-30,ativo,app
3623,credito_consignado,2024-05-22,ativo,app
3624,previdencia,2024-07-02,cancelado,web
3624,seguro_auto,2024-01-17,vencido,telemarketing
3625,credito_pessoal,2024-10-30,cancelado,web
3626,conta_digital_plus,2025-04-06,ativo,web
3626,investimento_lci_lca,2024-03-31,ativo,app
3627,cheque_especial,2024-05-20,vencido,app
3628,credito_pessoal,2025-10-25,ativo,web
3628,seguro_residencial,2025-08-03,ativo,web
3628,seguro_vida,2025-05-22,ativo,web
3628,cartao_black,2025-02-27,ativo,app
3629,credito_pessoal,2025-12-11,ativo,web
3631,credito_pessoal,2025-05-25,ativo,web
