id_cliente,idade,genero,uf,segmento,score_credito,renda_mensal,saldo_medio_conta,qtd_meses_cliente,qtd_produtos_ativos,qtd_transacoes_pix_6m,vlr_total_investimentos,vlr_medio_gasto_cartao,vlr_medio_gasto_alimentacao,vlr_medio_gasto_transporte,vlr_medio_gasto_saude,vlr_medio_gasto_educacao,vlr_medio_gasto_lazer,ind_debito_automatico,qtd_dias_inatividade,vlr_limite_credito,pct_utilizacao_limite,canal_preferencial
12125,28,M,AM,basico,196.59,2800.31,2292.96,1,0,6,0.0,957.28,275.44,74.34,,1.51,33.6,1,5.0,1016.0,0.5899,app
12126,42,M,PR,premium,608.75,8000.0,22489.2,182,4,27,5770.51,1179.89,437.14,272.85,25.43,111.99,142.08,1,7.0,13011.05,0.1186,app
12127,32,F,SP,basico,426.83,1500.0,1211.25,8,0,3,366.2,607.47,157.28,150.95,68.53,29.16,85.59,0,0.0,962.65,0.3848,telefone
12128,28,F,SP,premium,771.88,8000.0,19745.29,99,3,18,6148.29,4575.52,809.76,1000.52,509.23,113.06,168.21,1,4.0,6992.06,0.2839,app
12129,51,M,RJ,intermediario,744.58,9812.58,28575.02,67,3,15,12170.49,6599.85,2217.89,764.68,431.51,283.66,406.64,0,6.0,7709.49,0.2185,web
12130,37,M,RS,basico,509.22,,719.12,1,1,1,0.0,795.46,316.06,148.91,16.02,4.72,34.74,0,1.0,2007.29,0.5003,telefone
12131,31,F,CE,intermediario,582.25,9333.82,24974.09,37,4,22,6626.41,984.91,393.6,86.01,29.44,46.36,148.99,1,11.0,6328.51,0.2094,app
12132,18,F,RJ,basico,379.37,4235.92,11228.03,1,0,7,6611.31,1268.19,396.25,130.88,122.86,150.29,115.54,0,0.0,1985.75,0.2257,web
12133,18,F,RJ,basico,361.4,5516.02,16260.16,1,1,15,0.0,2665.03,764.21,213.4,80.37,241.08,,0,7.0,1428.11,0.3892,app
12134,18,F,SP,basico,481.61,2708.76,8108.07,47,1,7,0.0,1224.02,392.23,198.16,99.05,38.72,206.96,1,77.0,8849.7,0.4198,telefone
12135,37,M,PR,basico,409.11,2955.74,7095.23,1,0,5,0.0,1017.31,210.14,57.02,105.8,88.57,45.23,0,9.0,2862.28,0.5447,web
12136,37,M,MG,basico,390.26,1853.83,4111.84,11,1,2,2588.5,419.73,70.17,95.73,61.91,1.84,53.3,0,0.0,865.91,0.5354,app
12137,46,M,SP,intermediario,634.15,5703.62,9756.39,234,1,10,2034.4,3339.42,648.77,678.4,115.88,111.84,394.47,1,5.0,5072.17,0.2347,app
12138,47,F,RS,intermediario,725.26,3202.38,8921.15,214,4,6,4428.01,2180.04,557.48,415.63,290.89,251.37,370.63,1,0.0,3857.92,0.494,app
12139,42,M,PE,basico,546.85,2673.67,4430.76,65,1,3,983.32,383.41,96.81,23.67,50.97,19.09,13.71,0,43.0,5127.44,0.7769,app
12140,61,F,RS,premium,750.3,15118.55,8319.96,71,4,25,14666.37,5419.95,1355.5,307.03,772.06,111.17,,0,56.0,10414.95,0.0921,telefone
12141,51,M,CE,intermediario,794.18,3512.29,7487.82,160,5,8,13448.27,2391.77,824.94,265.94,188.34,266.37,434.21,0,19.0,4643.29,0.1772,agencia
12142,56,Outro,PR,premium,729.89,20393.76,8198.7,44,3,45,20204.97,8157.91,1881.31,1869.86,653.3,167.23,521.26,0,1.0,16454.61,0.169,app
12143,42,F,RS,intermediario,537.6,11042.28,18049.85,35,2,31,47028.76,1802.32,344.11,187.06,193.14,183.22,195.28,1,1.0,4185.12,0.139,web
12144,43,M,SP,basico,591.31,1500.0,1391.08,21,0,2,0.0,767.65,116.73,119.39,106.02,64.19,73.9,0,37.0,1308.37,0.2689,web
12145,30,M,MG,basico,610.61,2370.86,4043.99,14,2,5,4106.51,819.72,309.33,148.88,25.82,86.61,160.96,0,1.0,1269.41,0.2575,app
12146,37,Outro,SP,intermediario,460.34,4433.23,10127.75,6,1,4,4448.85,1676.57,530.89,184.86,238.04,107.69,205.94,1,1.0,3323.78,0.3574,agencia
12147,55,Outro,SP,basico,,1500.0,4469.31,39,0,2,0.0,1043.83,208.29,195.89,124.09,62.25,181.28,0,3.0,2451.59,0.5898,app
12148,28,M,SP,basico,422.31,6127.26,8964.43,14,1,14,0.0,4172.01,930.9,474.65,203.07,203.89,472.81,0,12.0,1233.76,0.1813,app
12149,27,F,SP,basico,385.68,3270.8,6044.97,55,1,5,210.69,580.55,142.69,88.86,33.9,27.57,103.37,0,2.0,2094.0,0.4071,app
12150,30,F,SP,basico,439.48,4270.67,5815.03,25,2,4,0.0,1229.75,203.27,216.49,,124.32,232.3,1,15.0,4224.72,0.2488,telefone
12151,28,M,MT,basico,513.06,3768.59,10119.54,8,1,4,232.84,933.36,146.7,114.68,37.17,79.99,178.13,0,36.0,2035.81,0.5145,web
12152,29,F,RS,basico,134.29,1500.0,580.55,32,1,1,0.0,294.38,97.8,71.51,17.08,15.8,45.53,0,5.0,2518.75,0.1569,agencia
12153,37,F,SP,basico,469.66,3496.34,9351.14,37,2,8,744.14,1350.7,437.72,290.74,43.3,67.85,255.61,0,7.0,566.9,0.1248,web
12154,42,M,SP,intermediario,559.63,5935.14,1869.42,27,1,13,20916.68,1403.04,398.97,215.74,,48.97,128.62,0,7.0,3708.14,0.3554,app
12155,49,F,MS,intermediario,429.16,5472.98,1367.25,159,1,10,5130.54,3621.32,1443.15,517.53,292.9,249.99,489.73,1,3.0,13802.7,0.2987,agencia
12156,61,F,SP,basico,298.9,1922.57,4831.62,32,0,3,0.0,1036.54,237.95,219.03,29.38,87.67,191.04,1,0.0,1700.39,0.6664,app
12157,30,M,CE,basico,337.07,1500.0,2171.88,36,0,2,0.0,915.04,292.75,151.51,50.79,14.69,38.51,0,8.0,2930.69,0.2582,telefone
12158,34,M,MT,basico,455.91,1500.0,655.64,74,1,1,0.0,171.11,48.08,20.72,24.19,1.2,25.99,0,4.0,1852.88,0.5884,app
12159,18,M,RO,basico,416.34,2069.91,1609.09,17,0,4,0.0,632.67,230.85,39.49,69.62,63.97,21.75,0,2.0,7178.74,0.6308,app
12160,19,M,RJ,basico,356.38,2499.57,4197.31,20,2,5,0.0,1613.45,609.75,297.84,189.58,69.2,72.02,0,9.0,2039.89,0.4798,app
12161,33,M,BA,basico,303.15,5223.62,1572.51,4,2,7,21994.33,2289.5,684.42,252.5,328.29,,77.34,0,2.0,3929.59,0.5648,app
12162,44,F,RJ,intermediario,504.48,5067.24,12187.0,20,1,2,5573.59,3433.09,1271.24,616.16,493.13,66.33,405.57,1,0.0,5201.01,0.1622,agencia
12163,40,F,BA,basico,546.72,2760.59,3962.93,4,2,4,1839.87,698.79,139.52,102.49,50.28,54.51,65.33,0,11.0,500.0,0.2022,app
12164,42,M,RJ,basico,334.52,4185.79,9717.99,3,2,10,1604.64,2727.06,708.89,325.55,384.85,195.72,214.0,0,3.0,2544.12,0.3063,app
12165,50,F,MT,basico,345.63,1500.0,4167.79,13,0,4,0.0,615.81,177.32,144.09,,69.55,61.88,0,8.0,762.64,0.1564,app
12166,57,F,PA,intermediario,630.64,4915.9,13549.29,3,2,6,0.0,671.27,241.55,39.65,88.86,70.0,32.9,0,1.0,2334.28,0.1801,app
12167,45,F,CE,premium,687.13,24395.22,5189.98,251,2,52,163178.23,15948.16,4293.96,799.2,398.21,228.72,2814.76,1,18.0,5435.7,0.218,agencia
12168,31,M,BA,intermediario,610.98,3321.29,8525.68,20,3,8,0.0,1530.6,296.21,355.23,187.05,70.34,74.18,1,8.0,9460.73,0.334,web
12169,46,F,GO,intermediario,604.92,6898.29,11478.38,9,4,8,0.0,3559.21,1418.75,372.33,347.05,163.9,379.16,0,28.0,8198.43,0.4753,web
12170,46,F,PB,basico,428.2,2885.67,1744.26,2,1,10,3525.88,1494.09,364.4,218.27,139.35,115.12,80.28,0,5.0,2627.47,0.3819,telefone
12171,36,M,SP,basico,277.38,2400.92,5716.99,48,2,5,5789.64,1377.74,269.43,96.1,164.02,162.97,251.53,0,4.0,2099.72,0.3792,agencia
12172,46,M,SP,premium,660.37,8000.0,1737.99,70,7,16,0.0,4820.83,954.15,1131.24,632.03,129.13,944.79,1,11.0,11303.36,0.1011,app
12173,28,M,SP,basico,445.11,1645.04,861.25,42,1,0,,354.19,76.08,46.17,26.31,12.75,63.66,0,12.0,1259.48,0.4633,app
12174,47,M,BA,premium,722.06,8000.0,16605.0,119,2,16,19288.43,2416.59,640.59,570.88,297.74,113.6,399.38,0,14.0,13926.05,0.249,app
12175,46,F,SP,intermediario,334.35,3685.55,5182.65,110,1,8,0.0,682.98,144.28,161.88,88.72,37.51,130.01,1,0.0,13572.02,0.2236,telefone
12176,33,Outro,MA,intermediario,,4903.73,8900.07,7,0,10,0.0,1470.35,338.34,359.58,127.47,111.98,245.08,0,2.0,4817.35,0.3263,app
12177,25,F,SP,basico,604.49,2993.08,4407.67,13,2,9,0.0,1340.42,535.19,302.85,150.04,24.44,135.12,0,40.0,727.95,0.2397,app
12178,45,M,SP,intermediario,532.31,3260.49,4713.49,102,2,4,10177.17,1276.13,372.54,220.05,70.24,119.65,123.94,1,68.0,6023.03,0.2886,app
12179,24,M,RS,basico,513.5,2458.01,7343.24,29,2,3,0.0,777.2,171.67,87.31,83.16,15.99,118.46,0,2.0,1392.5,0.3242,web
12180,36,M,CE,basico,336.38,3319.46,4434.51,11,2,3,0.0,1032.86,166.21,101.35,78.17,30.69,122.47,1,2.0,1220.27,0.3763,app
12181,36,M,CE,basico,247.85,4179.24,1009.5,95,2,9,0.0,2612.7,480.54,347.63,108.61,92.81,421.02,0,14.0,1846.92,0.1723,agencia
12182,48,M,SP,premium,879.39,15578.75,4779.26,68,2,32,0.0,9844.3,2737.89,1230.19,1091.03,473.97,1187.21,1,2.0,9189.86,0.5682,app
12183,27,F,SP,basico,505.77,2751.61,7802.85,21,1,3,0.0,362.85,117.86,77.37,18.01,14.94,13.25,0,1.0,2887.74,0.2954,web
12184,55,F,SP,basico,583.43,4047.9,4487.37,78,2,9,0.0,1260.69,360.12,79.8,121.35,106.19,54.86,0,12.0,2084.22,0.3992,app
12185,39,M,SP,basico,577.96,2200.17,3863.08,15,0,2,0.0,634.5,96.89,118.7,83.62,69.83,82.46,0,2.0,2453.41,0.3583,web
12186,34,F,AL,intermediario,496.46,7200.0,2358.0,96,2,14,0.0,2777.19,591.2,501.84,382.23,244.81,175.84,1,4.0,4355.66,0.5003,app
12187,43,F,RJ,intermediario,238.72,5141.47,8735.56,66,3,14,39296.61,1922.99,660.08,480.26,75.53,203.84,189.03,1,0.0,8750.51,0.1474,app
12188,58,M,SP,intermediario,763.9,,3125.72,77,1,28,47634.5,4974.73,1664.96,1224.34,300.66,335.0,196.02,0,6.0,10081.36,0.4276,app
12189,36,M,PA,basico,129.64,2210.69,5074.28,71,1,3,109.47,658.64,193.15,144.0,79.77,19.38,109.42,0,31.0,1450.26,0.225,web
12190,53,M,CE,basico,380.49,1500.0,1241.38,65,1,4,0.0,417.3,96.37,82.87,51.08,44.36,13.62,0,,6591.59,0.4714,app
12191,28,F,RO,intermediario,431.45,5521.29,15968.37,68,2,9,50013.79,1745.46,604.78,270.19,97.13,161.14,312.94,1,8.0,3657.41,0.5123,app
12192,24,M,SP,basico,321.75,2574.87,7418.0,4,0,10,1077.15,1164.36,330.79,83.73,131.59,25.88,105.82,0,13.0,507.84,0.2733,app
12193,28,F,SP,premium,892.63,10781.36,20561.15,16,3,17,38283.09,3575.72,1100.57,709.62,403.99,421.2,314.68,1,0.0,8609.62,0.1454,app
12194,59,M,CE,intermediario,713.68,7893.8,14807.23,21,1,14,88894.93,3961.14,1541.45,494.87,130.85,157.43,502.36,0,13.0,4976.4,0.314,app
12195,18,F,RJ,basico,316.63,2664.42,1788.67,13,4,6,0.0,410.3,150.35,68.81,55.02,,29.05,0,3.0,1392.6,0.2153,app
12196,37,M,BA,basico,718.02,3509.71,461.84,2,1,7,114.13,1912.06,559.33,102.98,151.36,159.51,309.11,0,2.0,4848.8,0.6629,telefone
12197,57,M,SC,intermediario,608.68,3753.33,2094.46,126,0,9,15712.98,2471.87,522.66,263.39,353.92,212.72,149.74,0,1.0,4508.44,0.0235,web
12198,46,M,SP,basico,507.14,,3732.99,11,2,3,0.0,431.84,87.26,95.58,52.32,13.33,75.6,1,9.0,2126.12,0.1253,telefone
12199,39,M,MG,basico,536.98,1891.16,2466.73,7,1,4,1199.4,618.93,202.44,103.52,28.51,31.29,52.9,0,17.0,5595.97,0.4429,web
12200,52,M,SP,intermediario,455.98,4131.56,2050.27,10,2,10,0.0,1116.36,411.34,124.77,143.68,64.67,151.25,1,1.0,3690.11,0.1717,web
12201,26,F,RJ,basico,510.71,3931.58,5297.26,14,1,8,0.0,808.74,281.13,75.06,94.07,80.81,36.64,0,15.0,1523.35,0.3817,app
12202,45,F,ES,intermediario,872.57,11842.26,11054.56,126,4,22,0.0,1502.12,485.08,306.23,65.78,160.09,205.93,1,1.0,3365.38,0.3333,app
12203,33,F,SP,basico,341.65,2412.48,5463.71,26,0,2,0.0,437.83,161.14,37.4,53.61,6.84,71.08,0,11.0,2310.78,0.4381,web
12204,38,M,MG,intermediario,630.14,4004.37,9511.09,22,4,8,10985.55,2681.28,732.84,373.79,320.95,239.47,239.03,0,3.0,8256.86,0.2755,app
12205,37,F,ES,basico,708.87,1918.94,4075.07,4,0,3,8198.26,620.45,192.38,119.36,15.69,40.88,47.02,0,0.0,1377.05,0.3048,web
12206,49,M,CE,basico,605.71,3113.71,6310.83,1,0,7,1049.91,2071.2,453.78,295.42,155.68,91.9,202.49,0,11.0,5385.28,0.3611,app
12207,62,F,MG,premium,766.66,8206.21,20165.18,6,3,6,42932.34,1485.77,302.61,229.04,,35.71,236.6,0,0.0,14320.83,0.3163,app
12208,37,M,SC,intermediario,474.72,,1743.96,3,4,9,3328.64,996.4,255.31,210.65,121.84,67.16,39.74,0,4.0,5365.57,0.2475,agencia
12209,21,M,ES,basico,454.98,2634.71,3159.97,16,4,6,0.0,327.04,101.83,60.45,47.13,34.65,11.35,0,11.0,894.58,0.4939,app
12210,25,M,PB,basico,394.84,3628.99,2387.89,2,0,13,301.54,2112.64,819.12,470.95,132.81,107.78,326.2,0,11.0,1149.58,0.4957,agencia
12211,59,M,RJ,intermediario,525.03,,7016.04,34,2,11,34974.55,1295.7,439.39,168.94,174.19,126.48,77.03,0,0.0,12642.48,0.0661,app
12212,52,M,RJ,basico,291.4,1500.0,2342.52,1,0,6,0.0,852.89,143.01,92.54,57.58,41.52,38.51,0,10.0,4233.56,0.1186,app
12213,38,F,PE,premium,750.34,9306.84,13113.09,51,3,19,15020.56,2808.13,807.08,691.98,350.79,275.1,194.07,0,0.0,21495.84,0.3215,agencia
12214,62,M,RJ,premium,809.17,12692.1,33261.17,46,4,24,9810.92,3422.31,721.41,522.73,508.29,87.87,,1,16.0,13056.53,0.4253,app
12215,32,F,MG,intermediario,367.01,8029.64,9963.8,18,1,15,0.0,2566.25,538.67,168.98,87.44,256.24,482.45,1,0.0,2191.41,0.3271,app
12216,42,M,RJ,basico,351.35,1500.0,236.2,11,0,2,234.81,506.92,173.22,105.43,63.28,5.56,98.11,1,10.0,1037.65,0.6803,web
12217,26,M,SP,basico,414.31,4143.65,4098.58,56,2,5,0.0,1528.88,427.77,287.99,116.25,177.6,256.03,0,1.0,1360.76,0.3834,app
12218,61,M,RS,intermediario,653.32,5632.87,12356.53,6,3,7,8728.03,2068.27,534.46,371.27,48.27,71.88,83.79,0,1.0,4221.51,0.0744,app
12219,28,M,BA,basico,566.84,2709.06,7878.55,52,1,7,823.77,297.46,93.81,22.57,19.7,18.06,25.94,0,0.0,2163.48,0.4459,web
12220,22,Outro,MS,basico,517.12,3999.11,11347.32,24,1,3,0.0,1864.44,632.29,463.91,80.88,219.58,253.21,1,25.0,1811.23,0.6244,app
12221,29,M,MA,basico,457.63,3666.63,3093.69,22,1,8,0.0,554.54,187.77,85.1,25.48,42.07,27.89,0,36.0,2164.81,0.551,app
12222,66,F,MG,basico,459.79,2341.09,910.96,24,1,5,0.0,998.03,235.16,86.67,108.63,101.24,89.07,0,4.0,1327.56,0.4926,agencia
12223,38,F,RR,basico,321.87,4820.66,11825.66,11,1,7,0.0,894.2,291.86,58.28,26.57,,145.59,0,0.0,4746.88,0.4993,app
12224,22,M,SP,basico,413.89,2924.31,5847.68,6,0,6,489.24,564.68,110.9,93.43,48.32,57.6,37.39,0,32.0,2101.24,0.6786,web
12225,32,M,GO,intermediario,591.95,4003.55,7767.38,38,2,8,9178.85,2131.96,643.18,395.43,111.18,165.43,141.71,0,5.0,5956.47,0.0818,app
12226,18,M,SC,basico,440.75,2875.25,4074.2,66,1,7,0.0,1402.26,292.58,311.2,44.57,,161.69,0,1.0,1532.75,0.5976,app
12227,41,M,RS,basico,596.72,5167.05,1681.8,22,0,8,0.0,2604.08,1011.16,554.31,96.11,126.15,432.5,0,4.0,765.67,0.3395,web
12228,19,M,RJ,basico,373.45,3418.31,2922.9,35,0,5,517.49,1901.98,363.73,321.63,278.25,27.5,314.97,0,4.0,2188.17,0.4595,app
12229,51,M,MG,intermediario,661.26,8222.04,9570.62,3,3,17,0.0,2646.08,466.79,235.63,,171.42,392.38,0,2.0,10845.73,0.2234,web
12230,44,M,SP,basico,139.26,3150.77,8225.54,20,1,5,0.0,1473.14,576.84,319.25,34.67,101.41,154.24,0,43.0,928.05,0.498,web
12231,38,Outro,MT,intermediario,942.04,6542.2,15945.02,140,2,17,16290.87,4571.83,1661.52,1063.28,222.19,56.76,,0,22.0,4542.39,0.1838,agencia
12232,59,M,MT,premium,803.55,10341.32,3729.95,351,3,17,105662.43,1454.46,350.93,107.1,140.8,76.7,69.35,1,8.0,27684.78,0.1671,app
12233,46,M,RJ,basico,482.52,6408.75,5608.52,28,0,7,948.9,4143.38,1217.98,762.19,440.97,,352.65,0,8.0,1268.44,0.2027,app
12234,36,F,ES,basico,317.85,2281.84,5881.65,4,2,5,0.0,596.92,120.35,129.88,50.0,25.44,97.66,0,18.0,1116.73,0.2544,app
12235,25,F,AM,basico,464.61,1926.97,4180.43,82,3,4,0.0,1347.45,246.62,323.76,133.4,160.59,,0,3.0,1329.33,0.3668,web
12236,51,M,BA,premium,804.87,12160.5,3176.34,6,3,27,38352.64,3929.84,703.68,679.83,305.49,454.99,287.82,1,35.0,16571.65,0.6295,web
12237,44,M,PE,intermediario,329.59,5037.39,752.71,35,4,19,0.0,585.29,186.73,63.59,77.78,53.75,29.23,1,4.0,2000.0,0.5375,app
12238,52,M,SP,premium,806.67,9098.71,23123.74,38,5,15,35723.29,1806.12,570.28,432.7,43.53,146.67,216.83,1,4.0,22521.37,0.1497,web
12239,35,M,PE,basico,339.91,3456.66,3181.91,2,0,4,0.0,1003.76,281.8,61.66,60.86,74.85,189.15,1,5.0,2336.6,0.3907,telefone
12240,50,M,SP,premium,594.33,22242.49,47017.07,162,4,49,11359.94,6565.18,1507.94,1219.7,519.66,452.86,566.87,1,9.0,12446.61,0.3564,agencia
12241,38,F,SC,basico,184.47,1562.93,751.02,28,3,4,79880.88,850.93,300.37,110.74,91.74,64.19,79.54,0,0.0,2734.7,0.1598,app
12242,51,Outro,SC,basico,299.45,1930.51,727.62,92,0,3,0.0,286.9,75.87,71.0,16.91,24.95,9.1,1,6.0,1198.53,0.1867,agencia
12243,36,F,SP,premium,801.22,13937.22,38219.77,206,8,22,81855.53,6988.14,2406.42,516.41,,633.52,303.32,0,0.0,20052.57,0.5596,app
12244,38,F,RJ,premium,947.72,8000.0,23827.71,73,4,15,22780.56,4987.17,1330.17,1209.45,250.72,451.41,699.22,1,3.0,20971.84,0.0545,telefone
12245,35,M,SP,basico,490.3,3575.67,3546.85,18,1,4,74.23,769.62,295.37,182.59,78.61,30.16,145.31,1,5.0,3069.73,0.2002,app
12246,25,F,SP,basico,778.76,2557.89,5293.57,13,0,5,0.0,680.46,116.92,159.54,68.94,37.44,34.7,0,1.0,1837.23,0.2215,app
12247,37,M,PA,basico,574.98,2395.61,2331.06,2,0,4,0.0,1546.1,387.76,147.03,84.95,8.27,,0,2.0,1902.78,0.4186,web
12248,21,F,PR,basico,473.73,6490.27,17196.22,17,1,14,301.25,2962.14,1183.28,385.3,316.58,330.68,562.53,1,4.0,2635.88,0.3836,web
12249,23,M,PR,basico,545.1,1836.57,867.13,26,4,3,2690.45,462.6,101.28,105.53,60.03,38.19,75.26,0,1.0,600.49,0.1801,web
12250,66,M,SP,premium,626.66,25652.32,74216.48,85,4,47,20145.83,9140.35,2718.1,1128.1,1352.45,1007.19,998.12,0,3.0,8200.52,0.0558,web
12251,37,M,PR,intermediario,542.71,3451.29,4797.5,44,3,7,95223.03,608.47,92.05,73.54,86.49,44.35,22.08,0,4.0,7234.95,0.1617,app
12252,28,F,RS,intermediario,426.0,5304.62,13699.45,28,2,13,7904.01,1158.96,459.59,172.51,84.43,136.17,134.86,1,32.0,3022.78,0.2062,app
12253,38,F,CE,intermediario,636.9,4680.55,13772.74,4,4,7,19135.72,2873.43,1127.67,518.31,362.26,120.13,539.0,1,1.0,2000.0,0.5645,agencia
12254,47,F,PR,basico,653.74,1756.61,5127.36,40,2,2,0.0,845.57,335.82,74.07,111.95,92.4,166.22,0,14.0,2950.88,0.75,app
12255,52,M,MT,intermediario,589.04,5847.94,4184.29,6,3,12,49026.0,1903.04,412.32,442.63,258.98,77.96,227.81,0,3.0,11805.73,0.3088,agencia
12256,25,F,MG,intermediario,678.15,4641.11,4478.16,48,4,8,0.0,1721.54,375.86,149.28,47.26,183.14,135.39,0,5.0,6887.9,0.2143,app
12257,25,F,DF,basico,365.32,3044.32,9084.77,13,0,6,0.0,772.38,218.7,159.22,114.2,51.44,25.31,0,71.0,2377.68,0.4159,app
12258,42,F,SP,intermediario,882.86,5999.9,9022.94,3,0,15,0.0,1975.56,445.04,444.54,63.23,163.76,166.12,0,20.0,4026.07,0.1593,app
12259,34,M,SP,basico,548.86,3062.71,3342.88,8,1,6,546.89,307.82,115.02,52.39,32.19,11.94,45.96,0,8.0,724.06,0.457,app
12260,23,M,RJ,intermediario,644.31,8600.96,24400.63,11,1,21,26666.64,3708.91,837.55,560.39,310.64,122.47,291.47,1,11.0,6713.79,0.1307,web
12261,35,F,RS,premium,844.55,9978.55,20034.23,84,6,20,60662.81,5728.5,1416.67,1149.35,219.02,282.06,961.05,0,3.0,10739.21,0.6169,app
12262,22,M,AP,basico,461.19,1500.0,3102.98,10,2,7,0.0,670.93,236.38,105.68,39.82,11.55,106.34,0,4.0,1072.46,0.2421,web
12263,22,F,SC,intermediario,351.9,3254.95,7942.75,36,2,8,1281.08,961.66,173.47,147.69,52.03,52.73,77.13,1,10.0,6550.52,0.1743,app
12264,29,F,SP,basico,561.73,4869.63,2327.27,5,2,12,0.0,2620.67,549.9,386.57,371.61,199.17,364.95,1,3.0,1708.79,0.7721,app
12265,51,F,GO,intermediario,640.22,6831.16,11181.14,67,1,11,17080.87,4407.58,1411.78,661.25,460.43,263.59,413.59,0,38.0,2000.0,0.3501,telefone
12266,27,F,SP,basico,336.88,1826.34,3104.65,42,1,6,0.0,497.04,180.38,57.3,10.64,34.29,53.31,0,42.0,3077.27,0.4858,telefone
12267,47,M,RS,basico,267.14,1862.97,5174.93,57,2,5,0.0,1182.74,315.88,124.02,75.52,50.21,50.63,0,5.0,649.18,0.2912,telefone
12268,35,M,SP,basico,586.33,1500.0,2309.64,7,1,3,111.26,707.02,238.94,134.67,43.01,56.73,114.69,0,4.0,1837.61,0.1522,telefone
12269,38,F,MG,intermediario,640.67,6204.99,16739.16,85,4,20,0.0,2353.58,526.1,257.95,248.05,279.17,89.24,1,2.0,2908.78,0.1359,app
12270,18,F,RJ,basico,448.0,3383.28,410.56,39,1,7,17523.54,1861.96,304.44,298.6,45.05,185.58,273.56,0,11.0,1098.63,0.2652,app
12271,58,F,SC,premium,930.63,25613.99,55067.65,10,5,47,45372.01,7270.33,1261.97,1298.2,191.82,466.97,1285.2,1,33.0,10954.81,0.1065,app
12272,36,F,SP,basico,341.14,4286.42,11400.36,5,2,9,30.62,2422.39,581.74,305.2,224.48,,395.03,0,0.0,1381.18,0.5411,app
12273,33,M,SP,premium,712.15,8000.0,15005.43,6,4,16,11497.8,4495.96,909.05,850.75,615.38,414.04,783.63,0,2.0,16293.13,0.2023,web
12274,43,M,SP,intermediario,771.69,4359.92,9834.1,129,3,4,2220.16,2018.76,665.18,334.03,163.98,20.93,297.79,1,,6706.09,0.1386,web
12275,27,M,ES,basico,536.61,2978.56,783.27,10,1,10,0.0,1797.67,475.25,114.58,86.79,76.5,258.56,0,0.0,1355.91,0.2961,agencia
12276,35,F,MG,basico,546.34,4693.73,11232.43,65,1,9,3927.47,1953.23,558.46,173.7,232.52,107.13,202.54,0,6.0,2668.65,0.6534,telefone
12277,42,M,SC,intermediario,533.67,8040.41,12709.22,22,5,14,0.0,3572.5,1114.57,613.53,281.6,423.37,292.63,0,4.0,3542.77,0.2798,app
12278,52,F,MS,intermediario,535.28,6319.83,14133.64,182,3,10,0.0,2724.84,569.9,159.62,306.5,61.97,86.33,1,2.0,12693.04,0.2317,app
12279,28,M,AM,intermediario,463.69,4210.9,10177.53,38,5,13,3890.51,1986.87,686.13,423.22,178.43,87.45,291.3,1,23.0,6652.64,0.1131,telefone
12280,41,M,CE,basico,505.87,1500.0,4466.24,33,2,4,1942.02,411.55,110.02,45.4,27.62,22.38,43.34,0,15.0,1489.4,0.5415,app
12281,50,M,RJ,basico,670.27,2724.84,5001.43,9,1,5,0.0,471.25,171.29,57.9,57.49,49.42,68.46,1,8.0,1253.04,0.4383,app
12282,70,F,RR,premium,683.95,54112.27,82180.91,88,2,104,32395.66,9075.73,3445.66,907.77,872.15,129.1,1280.99,0,4.0,11189.08,0.2268,agencia
12283,47,M,SC,basico,564.11,2877.41,5018.78,16,0,4,0.0,834.72,172.93,146.84,52.41,58.54,76.16,0,15.0,3148.94,0.4555,app
12284,39,F,AM,basico,511.38,1500.0,1842.8,19,1,5,0.0,344.55,76.97,53.05,21.5,32.09,20.05,0,1.0,3691.77,0.2007,app
12285,38,M,RJ,basico,469.67,1566.13,3224.43,1,3,1,0.0,951.47,370.21,117.52,97.86,78.26,88.7,0,2.0,2417.24,0.3633,web
12286,55,M,GO,intermediario,682.0,6140.12,7880.08,57,2,10,2062.87,1848.76,440.65,120.11,69.03,111.62,75.03,1,3.0,5200.38,0.4503,app
12287,37,F,MG,intermediario,471.58,4597.74,11112.23,29,1,7,1097.59,1160.7,211.31,232.43,124.63,10.46,102.25,0,9.0,3904.35,0.3473,agencia
12288,44,M,SC,basico,535.05,2931.34,2267.99,4,1,14,0.0,1383.79,420.52,202.74,205.08,17.58,153.64,0,1.0,3440.1,0.2717,app
12289,61,F,SC,basico,468.48,2563.06,6046.19,1,0,5,,775.58,285.39,98.8,42.13,40.08,133.94,0,6.0,1934.03,0.2323,app
12290,33,F,SP,basico,490.23,1500.0,1327.94,12,0,3,0.0,409.82,65.4,81.0,60.48,33.12,37.09,0,1.0,569.7,0.3186,app
12291,18,M,RN,basico,430.97,1500.0,1443.53,42,1,0,0.0,840.46,285.66,134.08,45.38,69.41,105.71,0,30.0,597.76,0.1629,web
12292,24,F,MA,basico,721.05,1500.0,3665.88,30,1,1,682.66,552.76,174.11,82.03,50.13,30.71,47.19,0,0.0,6255.73,0.2962,app
12293,50,F,SP,premium,765.86,8000.0,2297.76,168,6,17,5054.41,3803.08,1493.53,838.39,560.62,420.45,231.13,1,0.0,45895.11,0.2065,app
12294,24,M,MT,basico,330.39,1887.49,579.42,36,2,5,0.0,1013.23,258.26,172.74,58.72,8.38,163.33,1,20.0,1010.7,0.5108,app
